year,mo,dy,flow_cfs
1951,6,15,605.03
1951,6,16,593.03
1951,6,17,583.03
1951,6,18,544.03
1951,6,19,544.03
1951,6,20,549.03
1951,6,21,544.03
1951,6,22,544.03
1951,6,23,534.03
1951,6,24,467.03
1951,6,25,462.03
1951,6,26,487.03
1951,6,27,482.03
1951,6,28,437.03
1951,6,29,429.03
1951,6,30,424.03
1951,7,1,512.13
1951,7,2,521.13
1951,7,3,508.13
1951,7,4,503.13
1951,7,5,494.13
1951,7,6,494.13
1951,7,7,490.13
1951,7,8,494.13
1951,7,9,490.13
1951,7,10,490.13
1951,7,11,485.13
1951,7,12,480.13
1951,7,13,480.13
1951,7,14,472.13
1951,7,15,464.13
1951,7,16,460.13
1951,7,17,456.13
1951,7,18,490.13
1951,7,19,468.13
1951,7,20,476.13
1951,7,21,464.13
1951,7,22,439.13
1951,7,23,435.13
1951,7,24,403.13
1951,7,25,393.13
1951,7,26,396.13
1951,7,27,393.13
1951,7,28,380.13
1951,7,29,377.13
1951,7,30,384.13
1951,7,31,390.13
1951,8,1,378.45
1951,8,2,393.45
1951,8,3,382.45
1951,8,4,378.45
1951,8,5,382.45
1951,8,6,393.45
1951,8,7,393.45
1951,8,8,385.45
1951,8,9,385.45
1951,8,10,389.45
1951,8,11,397.45
1951,8,12,397.45
1951,8,13,375.45
1951,8,14,375.45
1951,8,15,378.45
1951,8,16,378.45
1951,8,17,389.45
1951,8,18,389.45
1951,8,19,389.45
1951,8,20,389.45
1951,8,21,385.45
1951,8,22,382.45
1951,8,23,385.45
1951,8,24,389.45
1951,8,25,393.45
1951,8,26,405.45
1951,8,27,405.45
1951,8,28,410.45
1951,8,29,410.45
1951,8,30,405.45
1951,8,31,405.45
1951,9,1,327.83
1951,9,2,332.83
1951,9,3,332.83
1951,9,4,336.83
1951,9,5,336.83
1951,9,6,336.83
1951,9,7,336.83
1951,9,8,336.83
1951,9,9,336.83
1951,9,10,336.83
1951,9,11,336.83
1951,9,12,332.83
1951,9,13,332.83
1951,9,14,332.83
1951,9,15,332.83
1951,9,16,344.83
1951,9,17,384.83
1951,9,18,366.83
1951,9,19,356.83
1951,9,20,356.83
1951,9,21,356.83
1951,9,22,356.83
1951,9,23,352.83
1951,9,24,348.83
1951,9,25,352.83
1951,9,26,352.83
1951,9,27,352.83
1951,9,28,356.83
1951,9,29,361.83
1951,9,30,370.83
1951,10,1,268.37
1951,10,2,281.37
1951,10,3,286.37
1951,10,4,281.37
1951,10,5,281.37
1951,10,6,291.37
1951,10,7,291.37
1951,10,8,321.37
1951,10,9,296.37
1951,10,10,286.37
1951,10,11,291.37
1951,10,12,296.37
1951,10,13,301.37
1951,10,14,311.37
1951,10,15,316.37
1951,10,16,311.37
1951,10,17,311.37
1951,10,18,306.37
1951,10,19,311.37
1951,10,20,306.37
1951,10,21,306.37
1951,10,22,311.37
1951,10,23,336.37
1951,10,24,405.37
1951,10,25,352.37
1951,10,26,346.37
1951,10,27,352.37
1951,10,28,346.37
1951,10,29,331.37
1951,10,30,326.37
1951,10,31,326.37
1951,11,1,323.58
1951,11,2,318.58
1951,11,3,318.58
1951,11,4,318.58
1951,11,5,318.58
1951,11,6,318.58
1951,11,7,318.58
1951,11,8,323.58
1951,11,9,318.58
1951,11,10,328.58
1951,11,11,343.58
1951,11,12,364.58
1951,11,13,369.58
1951,11,14,379.58
1951,11,15,379.58
1951,11,16,374.58
1951,11,17,374.58
1951,11,18,364.58
1951,11,19,343.58
1951,11,20,369.58
1951,11,21,450.58
1951,11,22,385.58
1951,11,23,369.58
1951,11,24,359.58
1951,11,25,348.58
1951,11,26,338.58
1951,11,27,343.58
1951,11,28,364.58
1951,11,29,369.58
1951,11,30,385.58
1951,12,1,460.61
1951,12,2,556.61
1951,12,3,722.61
1951,12,4,912.61
1951,12,5,862.61
1951,12,6,604.61
1951,12,7,364.61
1951,12,8,404.61
1951,12,9,424.61
1951,12,10,424.61
1951,12,11,404.61
1951,12,12,404.61
1951,12,13,384.61
1951,12,14,384.61
1951,12,15,364.61
1951,12,16,364.61
1951,12,17,364.61
1951,12,18,364.61
1951,12,19,344.61
1951,12,20,344.61
1951,12,21,364.61
1951,12,22,364.61
1951,12,23,363.61
1951,12,24,368.61
1951,12,25,383.61
1951,12,26,383.61
1951,12,27,404.61
1951,12,28,466.61
1951,12,29,574.61
1951,12,30,604.61
1951,12,31,754.61
1952,1,1,700.01
1952,1,2,600.01
1952,1,3,500.01
1952,1,4,550.01
1952,1,5,460.01
1952,1,6,440.01
1952,1,7,440.01
1952,1,8,420.01
1952,1,9,400.01
1952,1,10,380.01
1952,1,11,380.01
1952,1,12,360.01
1952,1,13,360.01
1952,1,14,360.01
1952,1,15,360.01
1952,1,16,320.01
1952,1,17,320.01
1952,1,18,340.01
1952,1,19,360.01
1952,1,20,340.01
1952,1,21,340.01
1952,1,22,340.01
1952,1,23,340.01
1952,1,24,360.01
1952,1,25,380.01
1952,1,26,380.01
1952,1,27,380.01
1952,1,28,380.01
1952,1,29,380.01
1952,1,30,390.01
1952,1,31,400.01
1952,2,1,421.08
1952,2,2,497.08
1952,2,3,647.08
1952,2,4,899.08
1952,2,5,1099.08
1952,2,6,1239.08
1952,2,7,1299.08
1952,2,8,1399.08
1952,2,9,1249.08
1952,2,10,1029.08
1952,2,11,829.08
1952,2,12,717.08
1952,2,13,703.08
1952,2,14,653.08
1952,2,15,593.08
1952,2,16,569.08
1952,2,17,581.08
1952,2,18,641.08
1952,2,19,683.08
1952,2,20,641.08
1952,2,21,557.08
1952,2,22,521.08
1952,2,23,521.08
1952,2,24,479.08
1952,2,25,479.08
1952,2,26,461.08
1952,2,27,449.08
1952,2,28,449.08
1952,2,29,467.08
1952,3,1,486.05
1952,3,2,504.05
1952,3,3,504.05
1952,3,4,480.05
1952,3,5,456.05
1952,3,6,450.05
1952,3,7,444.05
1952,3,8,428.05
1952,3,9,428.05
1952,3,10,444.05
1952,3,11,504.05
1952,3,12,630.05
1952,3,13,711.05
1952,3,14,666.05
1952,3,15,588.05
1952,3,16,540.05
1952,3,17,534.05
1952,3,18,570.05
1952,3,19,630.05
1952,3,20,648.05
1952,3,21,588.05
1952,3,22,546.05
1952,3,23,522.05
1952,3,24,522.05
1952,3,25,612.05
1952,3,26,893.05
1952,3,27,1260.05
1952,3,28,1640.05
1952,3,29,2360.05
1952,3,30,2810.05
1952,3,31,2810.05
1952,4,1,2798.62
1952,4,2,2828.62
1952,4,3,2828.62
1952,4,4,2888.62
1952,4,5,3078.62
1952,4,6,3338.62
1952,4,7,3408.62
1952,4,8,3808.62
1952,4,9,4428.62
1952,4,10,4848.62
1952,4,11,5038.62
1952,4,12,5208.62
1952,4,13,5208.62
1952,4,14,5148.62
1952,4,15,5138.62
1952,4,16,5088.62
1952,4,17,4848.62
1952,4,18,4518.62
1952,4,19,4238.62
1952,4,20,4148.62
1952,4,21,4318.62
1952,4,22,4458.62
1952,4,23,4318.62
1952,4,24,4038.62
1952,4,25,3848.62
1952,4,26,3758.62
1952,4,27,3828.62
1952,4,28,4068.62
1952,4,29,4338.62
1952,4,30,4378.62
1952,5,1,4411.29
1952,5,2,4261.29
1952,5,3,4001.29
1952,5,4,3801.29
1952,5,5,3601.29
1952,5,6,3421.29
1952,5,7,3311.29
1952,5,8,3251.29
1952,5,9,3151.29
1952,5,10,3241.29
1952,5,11,3481.29
1952,5,12,3551.29
1952,5,13,3301.29
1952,5,14,3011.29
1952,5,15,2811.29
1952,5,16,2781.29
1952,5,17,2781.29
1952,5,18,2761.29
1952,5,19,2711.29
1952,5,20,2641.29
1952,5,21,2591.29
1952,5,22,2581.29
1952,5,23,2601.29
