year,mo,dy,flow_cfs
1971,5,23,2210
1971,5,24,2157.95
1971,5,25,2105.88
1971,5,26,2058.76
1971,5,27,2013.81
1971,5,28,1973.57
1971,5,29,1931.86
1971,5,30,1895.79
1971,5,31,1865.58
1971,6,1,1838.16
1971,6,2,1810.18
1971,6,3,1782.25
1971,6,4,1755.79
1971,6,5,1730.8
1971,6,6,1707.32
1971,6,7,1685.44
1971,6,8,1664.41
1971,6,9,1644.76
1971,6,10,1628.6
1971,6,11,1613.9
1971,6,12,1595.74
1971,6,13,1578.62
1971,6,14,1562.05
1971,6,15,1545.09
1971,6,16,1528.73
1971,6,17,1513.52
1971,6,18,1499.45
1971,6,19,1489.4
1971,6,20,1475.51
1971,6,21,1459.68
1971,6,22,1444.98
1971,6,23,1429
1971,6,24,1413.97
1971,6,25,1402.18
1971,6,26,1392.51
1971,6,27,1383.24
1971,6,28,1370.67
1971,6,29,1356.17
1971,6,30,1341.79
1971,7,1,1328.79
1971,7,2,1314.83
1971,7,3,1301.15
1971,7,4,1287.61
1971,7,5,1274.14
1971,7,6,1261.92
1971,7,7,1250.57
1971,7,8,1239.38
1971,7,9,1229.7
1971,7,10,1220.95
1971,7,11,1212.72
1971,7,12,1201.1
1971,7,13,1187.83
1971,7,14,1173.84
1971,7,15,1160.78
1971,7,16,1148.62
1971,7,17,1137.87
1971,7,18,1128.38
1971,7,19,1119.34
1971,7,20,1109.87
1971,7,21,1100.47
1971,7,22,1092.61
1971,7,23,1083.33
1971,7,24,1072.84
1971,7,25,1060.96
1971,7,26,1049.2
1971,7,27,1037.5
1971,7,28,1028.69
1971,7,29,1018.79
1971,7,30,1011.39
1971,7,31,1004.54
1971,8,1,998.06
1971,8,2,990.56
1971,8,3,983.03
1971,8,4,973.21
1971,8,5,965.65
1971,8,6,958.39
1971,8,7,950.94
1971,8,8,942.96
1971,8,9,933.83
1971,8,10,926.4
1971,8,11,918.89
1971,8,12,910.23
1971,8,13,902.91
1971,8,14,896.09
1971,8,15,888.31
1971,8,16,880.73
1971,8,17,873.65
1971,8,18,864.04
1971,8,19,856.17
1971,8,20,849.02
1971,8,21,844.84
1971,8,22,841.3
1971,8,23,837.03
1971,8,24,829.34
1971,8,25,819.36
1971,8,26,812.59
1971,8,27,807.64
1971,8,28,800.52
1971,8,29,792.6
1971,8,30,786.05
1971,8,31,782.88
1971,9,1,781.35
1971,9,2,779.79
1971,9,3,784.51
1971,9,4,799.58
1971,9,5,806.39
1971,9,6,807.45
1971,9,7,804.62
1971,9,8,797.17
1971,9,9,788.37
1971,9,10,774.46
1971,9,11,760.22
1971,9,12,747.47
1971,9,13,736.57
1971,9,14,725.74
1971,9,15,717.29
1971,9,16,708.58
1971,9,17,702.98
1971,9,18,695.04
1971,9,19,687.62
1971,9,20,682.57
1971,9,21,678.95
1971,9,22,674.13
1971,9,23,668.43
1971,9,24,663.14
1971,9,25,660.42
1971,9,26,662.39
1971,9,27,665.68
1971,9,28,668.01
1971,9,29,669.59
1971,9,30,679.31
1971,10,1,698.24
1971,10,2,705.04
1971,10,3,704.84
1971,10,4,708.17
1971,10,5,706.34
1971,10,6,700.96
1971,10,7,692.84
1971,10,8,682.21
1971,10,9,671.29
1971,10,10,659.76
1971,10,11,647.57
1971,10,12,635.86
1971,10,13,626.05
1971,10,14,619.45
1971,10,15,616.7
1971,10,16,617.94
1971,10,17,616.66
1971,10,18,612.76
1971,10,19,611.07
1971,10,20,611.33
1971,10,21,608.54
1971,10,22,605.57
1971,10,23,603.4
1971,10,24,605.53
1971,10,25,619.81
1971,10,26,627.3
1971,10,27,631.99
1971,10,28,641.31
1971,10,29,642.5
1971,10,30,638.85
1971,10,31,634.58
1971,11,1,627.11
1971,11,2,618.38
1971,11,3,608.2
1971,11,4,599.96
1971,11,5,594.05
1971,11,6,596.98
1971,11,7,598.96
1971,11,8,598.07
1971,11,9,598.16
1971,11,10,603.48
1971,11,11,642.57
1971,11,12,683.6
1971,11,13,731.26
1971,11,14,789.13
1971,11,15,828.83
1971,11,16,839.85
1971,11,17,833.1
1971,11,18,814.74
1971,11,19,789.59
1971,11,20,761.21
1971,11,21,740.66
1971,11,22,731.29
1971,11,23,726.17
1971,11,24,719.23
1971,11,25,709.33
1971,11,26,704.55
1971,11,27,765
1971,11,28,863.71
1971,11,29,930.85
1971,11,30,966.69
1971,12,1,964.16
1971,12,2,942.94
1971,12,3,909
1971,12,4,870.34
1971,12,5,829.84
1971,12,6,795.38
1971,12,7,782.21
1971,12,8,771.85
1971,12,9,752.64
1971,12,10,732.38
1971,12,11,710.33
1971,12,12,687.89
1971,12,13,667.29
1971,12,14,648.34
1971,12,15,631.57
1971,12,16,615.19
1971,12,17,600.42
1971,12,18,587.56
1971,12,19,576.51
1971,12,20,566.77
1971,12,21,559.84
1971,12,22,554.08
1971,12,23,547.79
1971,12,24,542.21
1971,12,25,536.58
1971,12,26,532.02
1971,12,27,527.12
1971,12,28,523.57
1971,12,29,520.1
1971,12,30,518.81
1971,12,31,513.9
1972,1,1,508.57
1972,1,2,504.12
1972,1,3,501.98
1972,1,4,500.69
1972,1,5,496
1972,1,6,491.73
1972,1,7,488.52
1972,1,8,486.17
1972,1,9,485.51
1972,1,10,484.39
1972,1,11,482.98
1972,1,12,482.45
1972,1,13,480.94
1972,1,14,482.05
1972,1,15,488.55
1972,1,16,491.26
1972,1,17,517.3
1972,1,18,608.39
1972,1,19,743.3
1972,1,20,857.93
1972,1,21,966.81
1972,1,22,1131.46
1972,1,23,1280.08
1972,1,24,1358.49
1972,1,25,1372.58
1972,1,26,1340.24
1972,1,27,1281.46
1972,1,28,1209.44
1972,1,29,1133.38
1972,1,30,1058.69
1972,1,31,988.46
1972,2,1,925.52
1972,2,2,869.7
1972,2,3,819.99
1972,2,4,776.41
1972,2,5,740.51
1972,2,6,709.4
1972,2,7,682.39
1972,2,8,658.05
1972,2,9,638.66
1972,2,10,623.56
1972,2,11,610.21
1972,2,12,600.6
1972,2,13,593.75
1972,2,14,588.87
1972,2,15,594.87
1972,2,16,601.13
1972,2,17,648.22
1972,2,18,776.78
1972,2,19,899.04
1972,2,20,985.44
1972,2,21,1037.05
1972,2,22,1061.58
1972,2,23,1061.88
1972,2,24,1045.52
1972,2,25,1019.02
1972,2,26,987.33
1972,2,27,955.49
1972,2,28,995.29
1972,2,29,1149.76
1972,3,1,1292.28
1972,3,2,1388.71
1972,3,3,1457.5
1972,3,4,1544.33
1972,3,5,1599.4
1972,3,6,1672.7
1972,3,7,1803.99
1972,3,8,1922.22
1972,3,9,2071.22
1972,3,10,2252.18
1972,3,11,2552.88
1972,3,12,2948.97
1972,3,13,3307.08
1972,3,14,3545.11
1972,3,15,3667.91
1972,3,16,3745.93
1972,3,17,3863.02
1972,3,18,4006.23
1972,3,19,4120.81
1972,3,20,4167.63
1972,3,21,4161.6
1972,3,22,4219.25
1972,3,23,4334.28
1972,3,24,4359.62
1972,3,25,4291.33
1972,3,26,4140.18
