year,mo,dy,flow_cfs
1971,9,8,411.57
1971,9,9,406.77
1971,9,10,397.89
1971,9,11,388.63
1971,9,12,381.44
1971,9,13,375.01
1971,9,14,369.57
1971,9,15,365.33
1971,9,16,361.53
1971,9,17,358.94
1971,9,18,355.79
1971,9,19,353.38
1971,9,20,351.61
1971,9,21,350.67
1971,9,22,349.32
1971,9,23,347.02
1971,9,24,344.98
1971,9,25,344.5
1971,9,26,344.89
1971,9,27,346.09
1971,9,28,347.2
1971,9,29,347.84
1971,9,30,354.16
1971,10,1,373.23
1971,10,2,384.63
1971,10,3,390.82
1971,10,4,400.89
1971,10,5,404.38
1971,10,6,403.03
1971,10,7,398.77
1971,10,8,392.02
1971,10,9,385.03
1971,10,10,377.58
1971,10,11,369.28
1971,10,12,361.31
1971,10,13,355.12
1971,10,14,350.25
1971,10,15,346.93
1971,10,16,345.65
1971,10,17,344.72
1971,10,18,343.63
1971,10,19,342.52
1971,10,20,341.42
1971,10,21,340.06
1971,10,22,338.75
1971,10,23,338.27
1971,10,24,338.53
1971,10,25,355.01
1971,10,26,365.21
1971,10,27,370.61
1971,10,28,380.78
1971,10,29,385.21
1971,10,30,385.27
1971,10,31,382.6
1971,11,1,378.24
1971,11,2,372.86
1971,11,3,366.72
1971,11,4,361.19
1971,11,5,357.09
1971,11,6,365.5
1971,11,7,369.67
1971,11,8,370.62
1971,11,9,374.15
1971,11,10,378.53
1971,11,11,410.5
1971,11,12,445.11
1971,11,13,488.14
1971,11,14,540.14
1971,11,15,577.68
1971,11,16,589.79
1971,11,17,585.58
1971,11,18,570.88
1971,11,19,550.69
1971,11,20,528.11
1971,11,21,511.99
1971,11,22,504.99
1971,11,23,500.42
1971,11,24,491.98
1971,11,25,480.33
1971,11,26,469.84
1971,11,27,476.06
1971,11,28,493.61
1971,11,29,499.49
1971,11,30,503.88
1971,12,1,498.8
1971,12,2,491.18
1971,12,3,478.99
1971,12,4,465.23
1971,12,5,450.06
1971,12,6,435.39
1971,12,7,423.5
1971,12,8,411.4
1971,12,9,399.89
1971,12,10,392.51
1971,12,11,385.56
1971,12,12,378.71
1971,12,13,373.14
1971,12,14,368.13
1971,12,15,363.92
1971,12,16,358.88
1971,12,17,354.14
1971,12,18,350.19
1971,12,19,346.89
1971,12,20,344.07
1971,12,21,342.9
1971,12,22,342.24
1971,12,23,340.58
1971,12,24,339.57
1971,12,25,337.56
1971,12,26,336.21
1971,12,27,334.24
1971,12,28,333.69
1971,12,29,332.75
1971,12,30,333.6
1971,12,31,331.32
1972,1,1,329.16
1972,1,2,327.26
1972,1,3,326.79
1972,1,4,326.71
1972,1,5,324.6
1972,1,6,322.95
1972,1,7,321.66
1972,1,8,320.81
1972,1,9,321.32
1972,1,10,321.46
1972,1,11,321.48
1972,1,12,321.63
1972,1,13,321.18
1972,1,14,324.08
1972,1,15,332.61
1972,1,16,337.54
1972,1,17,365.27
1972,1,18,446.72
1972,1,19,541.45
1972,1,20,627.99
1972,1,21,720.09
1972,1,22,827.47
1972,1,23,907.83
1972,1,24,946.21
1972,1,25,951.92
1972,1,26,929.64
1972,1,27,890.6
1972,1,28,842.62
1972,1,29,791.61
1972,1,30,741.13
1972,1,31,693.41
1972,2,1,650.5
1972,2,2,612.37
1972,2,3,578.36
1972,2,4,548.59
1972,2,5,524.3
1972,2,6,503.05
1972,2,7,484.5
1972,2,8,467.56
1972,2,9,454.69
1972,2,10,445.23
1972,2,11,436.86
1972,2,12,431.26
1972,2,13,427.73
1972,2,14,425.59
1972,2,15,433.54
1972,2,16,441.02
1972,2,17,456.52
1972,2,18,480.9
1972,2,19,498.87
1972,2,20,506.76
1972,2,21,507.36
1972,2,22,502.86
1972,2,23,495.2
1972,2,24,485.56
1972,2,25,474.85
1972,2,26,463.73
1972,2,27,453.65
1972,2,28,448.79
1972,2,29,461.84
1972,3,1,481.87
1972,3,2,497.67
1972,3,3,518.6
1972,3,4,586.08
1972,3,5,651.3
1972,3,6,727.05
1972,3,7,843.05
1972,3,8,941.05
1972,3,9,1034.06
1972,3,10,1122.8
1972,3,11,1228.76
1972,3,12,1338.77
1972,3,13,1431.62
1972,3,14,1485.44
1972,3,15,1510.93
1972,3,16,1542.82
1972,3,17,1597.94
1972,3,18,1650.65
1972,3,19,1682.15
1972,3,20,1680.49
1972,3,21,1644.46
1972,3,22,1595.29
1972,3,23,1553.37
1972,3,24,1504.41
1972,3,25,1443.26
1972,3,26,1367.61
1972,3,27,1283.24
1972,3,28,1196.12
1972,3,29,1107.79
1972,3,30,1008.76
1972,3,31,914.73
1972,4,1,875.94
1972,4,2,910.5
1972,4,3,992.31
1972,4,4,1049.48
1972,4,5,1081.32
1972,4,6,1125.5
1972,4,7,1161.35
1972,4,8,1179.95
1972,4,9,1164.17
1972,4,10,1126.12
1972,4,11,1075.92
1972,4,12,1024.63
1972,4,13,966.23
1972,4,14,893.09
1972,4,15,827.51
1972,4,16,775.91
1972,4,17,740.05
1972,4,18,709.68
1972,4,19,684.32
1972,4,20,663.82
1972,4,21,656.65
1972,4,22,696.47
1972,4,23,761.92
1972,4,24,857.25
1972,4,25,928.72
1972,4,26,966.73
1972,4,27,995.84
1972,4,28,1020.28
1972,4,29,1023.91
1972,4,30,1021.81
1972,5,1,1041.32
1972,5,2,1121.62
1972,5,3,1167.88
1972,5,4,1171.59
1972,5,5,1146.28
1972,5,6,1089.48
1972,5,7,1007.18
1972,5,8,936.97
1972,5,9,886.25
1972,5,10,860.62
1972,5,11,824.53
1972,5,12,774.65
1972,5,13,732.8
1972,5,14,699.34
1972,5,15,672.22
1972,5,16,651.06
